root_word,derived_word,morphology_structure,pattern_PRS,pos,IPA,ipa_status,definition_en,nghia_tieng_viet,source,vi_note,existence_note
sex,asexual,a-[sex]-al,1-1-1,adjective,/eɪˈsɛksjuəɫ/,real,not having or involving sex,a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
sex,bisexual,bi-[sex]-al,1-1-1,adjective,/ˌbaɪˈsɛkʃuəɫ/,real,sexually attracted to both sexes,"bi-(hai, đôi) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
sex,transsexual,trans-[sex]-al,1-1-1,adjective,/tɹænˈsɛkʃjuəɫ/,real,"overwhelmingly desirous of being, or completely identifying with, the opposite sex","trans-(xuyên qua, chuyển đổi) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
sex,asexually,a-[sex]-al-y,1-1-2,adverb,/eɪsˈɛkʃuːəli/,"generated (espeak-ng G2P, algorithmic)",in an asexual manner,a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ)) + -y(có tính chất; danh từ/tính từ),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
sex,bisexually,bi-[sex]-al-ly,1-1-2,adverb,/baɪsˈɛkʃuːəli/,"generated (espeak-ng G2P, algorithmic)",bi-(two) + sex(the state of being male or female) + -al(relating to (adjective); action (noun)) + -ly(adverb of manner / adjective (like)),"bi-(hai, đôi) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ)) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","compositional (generated, unverified)",công thức ghép (chưa xác thực),
sex,asexuality,a-[sex]-al-ity,1-1-2,noun,/eɪsˈɛkʃuːˈælᵻɾi/,"generated (espeak-ng G2P, algorithmic)",having no evident sex or sex organs,"a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ)) + -ity(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
sex,bisexuality,bi-[sex]-al-ity,1-1-2,noun,/ˌbaɪsɛkʃuˈæɫəti/,real,sexual activity with both men and women,"bi-(hai, đôi) + sex(giới tính) + -al(thuộc về (tính từ); hành động (danh từ)) + -ity(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shade,shady,[shade]-y,0-1-1,adjective,/ˈʃeɪdi/,real,filled with shade,shade(bóng râm) + -y(có tính chất; danh từ/tính từ),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shade,shadier,[shade]-y-er,0-1-2,noun,/ʃˈeɪdɪɐ/,real,"shade(an area that is dark and cool under or behind something, for example a tree or building, because the sun’s light does not get to it) + -y(having quality of; noun/adjective) + -er(person who does; comparative)",shade(bóng râm) + -y(có tính chất; danh từ/tính từ) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shade,shadiest,[shade]-y-est,0-1-2,adjective,/ʃˈeɪdɪəst/,real,"shade(an area that is dark and cool under or behind something, for example a tree or building, because the sun’s light does not get to it) + -y(having quality of; noun/adjective) + -est(superlative)",shade(bóng râm) + -y(có tính chất; danh từ/tính từ) + -est(so sánh nhất),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shadow,shadowy,[shadow]-y,0-1-1,adjective,/ˈʃædoʊi/,real,filled with shade,shadow(cái bóng) + -y(có tính chất; danh từ/tính từ),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shadow,shadowier,[shadow]-y-er,0-1-2,noun,/ʃˈædoʊiɚ/,"generated (espeak-ng G2P, algorithmic)","shadow(the dark shape that somebody/something’s form makes on a surface, for example on the ground, when they are between the light and the surface) + -y(having quality of; noun/adjective) + -er(person who does; comparative)",shadow(cái bóng) + -y(có tính chất; danh từ/tính từ) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shadow,shadowiest,[shadow]-y-est,0-1-2,adjective,/ʃˈædoʊiɪst/,"generated (espeak-ng G2P, algorithmic)","shadow(the dark shape that somebody/something’s form makes on a surface, for example on the ground, when they are between the light and the surface) + -y(having quality of; noun/adjective) + -est(superlative)",shadow(cái bóng) + -y(có tính chất; danh từ/tính từ) + -est(so sánh nhất),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shadow,foreshadow,fore-[shadow],1-1-0,verb,/fɔɹˈʃædoʊ/,real,indicate by signs,"fore-(trước, phía trước) + shadow(cái bóng)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shadow,overshadow,over-[shadow],1-1-0,verb,/ˈoʊvɝˈʃædoʊ/,real,cast a shadow upon,"over-(trên, quá mức) + shadow(cái bóng)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,shaky,[shake]-y,0-1-1,adjective,/ˈʃeɪki/,real,not secure,"shake(lắc, rung) + -y(có tính chất; danh từ/tính từ)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,shaken,[shake]-en,0-1-1,adjective,/ˈʃeɪkən/,real,disturbed psychologically as if by a physical jolt or shock,"shake(lắc, rung) + -en(làm cho (động từ); làm bằng (tính từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,shaker,[shake]-er,0-1-1,noun,/ˈʃeɪkɝ/,real,a container in which something can be shaken,"shake(lắc, rung) + -er(người làm việc gì; so sánh hơn)","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,shakily,[shake]-y-ly,0-1-2,adverb,/ʃˈeɪkɪli/,real,in a manner characterized by trembling or shaking,"shake(lắc, rung) + -y(có tính chất; danh từ/tính từ) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,shakiest,[shake]-y-est,0-1-2,adjective,/ˈʃeɪkiɪst/,real,shake(an act of shaking somebody/something) + -y(having quality of; noun/adjective) + -est(superlative),"shake(lắc, rung) + -y(có tính chất; danh từ/tính từ) + -est(so sánh nhất)","compositional (generated, unverified)",công thức ghép (chưa xác thực),
shake,shakiness,[shake]-y-ness,0-1-2,noun,/ˈʃeɪkinəs/,real,the quality of being unstable and insecure,"shake(lắc, rung) + -y(có tính chất; danh từ/tính từ) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shake,unshakable,un-[shake]-able,1-1-1,adjective,/ənˈʃeɪkəbəɫ/,real,without flaws or loopholes,"un-(không, ngược lại (phủ định/đảo nghĩa)) + shake(lắc, rung) + -able(có thể được (tính từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shallow,shallowly,[shallow]-ly,0-1-1,adverb,/ʃˈæləʊli/,real,in a shallow manner,shallow(nông cạn) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shallow,shallower,[shallow]-er,0-1-1,noun,/ˈʃæɫoʊɝ/,real,shallow(not having much distance between the top or surface and the bottom) + -er(person who does; comparative),shallow(nông cạn) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shallow,shallowest,[shallow]-est,0-1-1,adjective,/ʃˈæləʊəst/,real,shallow(not having much distance between the top or surface and the bottom) + -est(superlative),shallow(nông cạn) + -est(so sánh nhất),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shallow,shallowness,[shallow]-ness,0-1-1,noun,/ˈʃæɫoʊnəs/,real,lack of depth of knowledge or thought or feeling,"shallow(nông cạn) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shameful,[shame]-ful,0-1-1,adjective,/ˈʃeɪmfəɫ/,real,(used of conduct or character) deserving or bringing disgrace or shame,"shame(xấu hổ) + -ful(đầy, có nhiều (tính từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shameless,[shame]-less,0-1-1,adjective,/ˈʃeɪmɫəs/,real,feeling no shame,shame(xấu hổ) + -less(không có (tính từ)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shamefully,[shame]-ful-ly,0-1-2,adverb,/ʃˈeɪmfəli/,real,in a dishonorable manner or to a dishonorable degree,"shame(xấu hổ) + -ful(đầy, có nhiều (tính từ)) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shamelessly,[shame]-less-ly,0-1-2,adverb,/ˈʃeɪmɫəsɫi/,real,without shame,shame(xấu hổ) + -less(không có (tính từ)) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shamefulness,[shame]-ful-ness,0-1-2,noun,/ʃˈeɪmfəlnəs/,"generated (espeak-ng G2P, algorithmic)",unworthiness meriting public disgrace and dishonor,"shame(xấu hổ) + -ful(đầy, có nhiều (tính từ)) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,shamelessness,[shame]-less-ness,0-1-2,noun,/ʃˈeɪmləsnəs/,real,behavior marked by a bold defiance of the proprieties and lack of shame,"shame(xấu hổ) + -less(không có (tính từ)) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,ashamed,a-[shame],1-1-0,adjective,/əˈʃeɪmd/,real,feeling shame or feeling embarrassed about somebody/something or because of something you have done,a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + shame(xấu hổ),Oxford 5000 (verified),,
shame,ashamedly,a-[shame]-ly,1-1-1,adverb,/ɐʃˈeɪmɪdli/,real,with a feeling of shame,a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + shame(xấu hổ) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shame,unashamedly,a-un-[shame]-ly,2-1-1,adverb,/ˌənəˈʃeɪmədɫi/,real,without shame,"a-(không/vô (Hy Lạp); trên/vào (VD aboard)) + un-(không, ngược lại (phủ định/đảo nghĩa)) + shame(xấu hổ) + -ly(trạng từ chỉ cách thức / tính từ (giống như))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shape,shapely,[shape]-ly,0-1-1,adjective,/ˈʃeɪpɫi/,real,having a well-proportioned and pleasing shape,shape(hình dạng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shape,shapeless,[shape]-less,0-1-1,adjective,/ˈʃeɪpɫəs/,real,"lacking symmetry, definition, or clear form; visually ambiguous",shape(hình dạng) + -less(không có (tính từ)),"Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shape,shapelier,[shape]-ly-er,0-1-2,noun,/ʃˈeɪpliɚ/,"generated (espeak-ng G2P, algorithmic)",shape(the form of the outer edges or surfaces of something; an example of something that has a particular form) + -ly(adverb of manner / adjective (like)) + -er(person who does; comparative),shape(hình dạng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)) + -er(người làm việc gì; so sánh hơn),"compositional (generated, unverified)",công thức ghép (chưa xác thực),
shape,shapeliness,[shape]-ly-ness,0-1-2,noun,/ʃˈeɪplinəs/,"generated (espeak-ng G2P, algorithmic)",the quality of having a well-rounded body,"shape(hình dạng) + -ly(trạng từ chỉ cách thức / tính từ (giống như)) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shape,shapelessness,[shape]-less-ness,0-1-2,noun,/ʃˈeɪpləsnəs/,real,the quality of lacking an esthetically pleasing shape,"shape(hình dạng) + -less(không có (tính từ)) + -ness(trạng thái, tính chất (danh từ))","Wordset Dictionary (wordset.org, WordNet-based, community-edited)",chưa dịch lại theo định nghĩa Wordset mới - vẫn là công thức ghép cũ,
shape,reshapes,re-[shape],1-1-0,noun,/ɹɪʃˈeɪps/,real,"re-(again, back) + shape(the form of the outer edges or surfaces of something; an example of something that has a particular form)","re-(lại, làm lại) + shape(hình dạng)","compositional (generated, unverified)",công thức ghép (chưa xác thực),
