word,pos,meaning_en,meaning_vi,structure,kind,base,ipa,ipa_status,meaning_vi_source,thanh_phan_1,thanh_phan_2,thanh_phan_3,thanh_phan_4,thanh_phan_5,thanh_phan_6,loai_ket_hop,so_thanh_phan,nguon,trong_morphlink,co_affix,noun_type,noun_so_nhieu,adj_so_sanh_hon,adj_so_sanh_nhat,adj_ghi_chu,verb_hien_tai_don,verb_gerund,verb_qua_khu,verb_pp,so_nhieu_bat_quy_tac,dong_tu_bat_quy_tac,multi_nghia
request,noun,the action of asking for something formally and politely; a thing that you formally ask for,hành động yêu cầu một cách chính thức và lịch sự; điều bạn yêu cầu chính thức,re-[quest],root,quest,/ɹiˈkwɛst/,real,retranslated,re-,quest,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],requests,,,,,,,,,,
requesters,noun,a person who makes a request,"người yêu cầu, người đề nghị",re-[quest]-er,root,quest,/ɹᵻkwˈɛstɚz/,"generated (espeak-ng G2P, algorithmic)",audit-rewritten,re-,quest,-er,,,,Prefix + Root + Suffix,3,Đã có sẵn trong app (không qua pipeline affix_formation),có,có,N[C],,,,,,,,,Từ có vẻ đã ở dạng SỐ NHIỀU sẵn (kết thúc bằng '-s'),,
requirement,noun,something that is needed or wanted; a necessary condition,"yêu cầu, điều kiện cần thiết",require-ment,root,require,/rɪkˈwaɪrmənt/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,require,-ment,,,,,Word + Suffix,2,Sinh mới (wordfreq ≥ 3.2),chưa,có,N[C],requirements,,,,,,,,,,
reread,verb,read anew,đọc lại,re-[read],root,read,/ˈɹiˈɹid/,real,retranslated,re-,read,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,rereads,rereading,reread,reread,,,
rerun,verb,cause to perform again,làm thực hiện lại,re-[run],root,run,/ˈɹiˈɹən/,real,retranslated,re-,run,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,reruns,rerunning,reran,rerun,,,
resale,noun,the selling of something purchased,việc bán lại thứ đã mua,re-[sale],root,sale,/ˈɹiˌseɪɫ/,real,retranslated,re-,sale,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],resales,,,,,,,,,,
rescuer,noun,someone who saves something from danger or violence,người cứu cái gì đó khỏi nguy hiểm hoặc bạo lực,[rescue]-er,root,rescue,/ˈɹɛsˌkjuɝ/,real,retranslated,rescue,-er,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],rescuers,,,,,,,,,,
resealed,verb,sealed again,đã niêm phong/đóng kín lại,re-[seal],root,seal,/ɹiˈsiɫd/,real,audit-rewritten,re-,seal,,,,,Prefix + Root,2,Đã có sẵn trong app (không qua pipeline affix_formation),có,có,N[C],resealeds,,,,,,,,,,
research,noun,"a careful study of a subject, especially in order to discover new facts or information about it","nghiên cứu kỹ một chủ đề, đặc biệt để khám phá sự thật hoặc thông tin mới",re-[search],root,search,/ˈɹisɝtʃ/,real,retranslated,re-,search,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,N[U],,,,,,,,,,,"Danh từ: đếm được vs không đếm được (nghĩa khác nhau) — nguồn Perplexity, đối chiếu Cambridge/British Council"
researchable,adjective,able to be studied or investigated systematically,có thể nghiên cứu được,re-[search]-able,root,search,/ɹᵻsˈɜːtʃəbəl/,"generated (espeak-ng G2P, algorithmic)",audit-rewritten,re-,search,-able,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,more researchable,most researchable,,,,,,,,
researcher,noun,a person who studies something carefully and tries to discover new facts about it,người nghiên cứu kỹ và cố khám phá sự thật mới về điều gì đó,re-[search]-er,root,search,/ˈɹisɝtʃɝ/,real,retranslated,re-,search,-er,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[C],researchers,,,,,,,,,,
reseat,verb,show to a different seat,chỉ chỗ ngồi khác,re-[seat],root,seat,/ɹᵻsˈiːt/,"generated (espeak-ng G2P, algorithmic)",retranslated,re-,seat,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,reseats,reseating,resate,reseaten,,,
resemblance,noun,the state of looking or being similar to someone or something,"sự giống nhau, sự tương đồng",resemble-ance,root,resemble,/rɪˈzɛmbləns/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,resemble,-ance,,,,,Word + Suffix,2,Sinh mới (wordfreq ≥ 3.2),chưa,có,N[C],resemblances,,,,,,,,,,
resentment,noun,bitter indignation at having been treated unfairly,"sự bất bình, oán giận vì bị đối xử bất công",resent-ment,root,resent,/rɪˈzɛntmənt/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,resent,-ment,,,,,Word + Suffix,2,Sinh mới (wordfreq ≥ 3.2),chưa,có,N[C],resentments,,,,,,,,,,
reservation,noun,"an arrangement for a seat on a plane or train, a room in a hotel, etc. to be kept for you","sự đặt chỗ trước ghế máy bay/tàu, phòng khách sạn, v.v.",[reserve]-ion,root,reserve,/ˌɹɛzɝˈveɪʃən/,real,retranslated,reserve,-ion,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],reservations,,,,,,,,,,
reserve,verb,to arrange for something to be kept for a particular person or purpose; to keep something for future use,"đặt trước, giữ chỗ; dành riêng để dùng sau",re-serve,root,serve,/rɪˈzərv/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,re-,serve,,,,,Prefix + Root,2,Sinh có kiểm soát — trùng MorphLink,có,có,,,,,,reserves,reserving,reserved,reserved,,,
reservedly,adverb,with reserve,một cách dè dặt,[reserve]-ly,root,reserve,/ɹɪzˈɜːvᵻdli/,"generated (espeak-ng G2P, algorithmic)",retranslated,reserve,-ly,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
reservist,noun,a member of a military reserve,quân nhân dự bị,[reserve]-ist,root,reserve,/ɹɪˈzɝvɪst/,real,retranslated,reserve,-ist,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],reservists,,,,,,,,,,
reset,noun,device for resetting instruments or controls,thiết bị đặt lại dụng cụ hoặc điều khiển,re-[set],root,set,/ˈɹisɛt/,real,retranslated,re-,set,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],resets,,,,,,,,,,
resettle,verb,settle in a new place,định cư ở nơi mới,re-[settle],root,settle,/ɹiˈsɛtəɫ/,real,retranslated,re-,settle,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,resettles,resettling,resettled,resettled,,,
resettlement,noun,the transportation of people (as a family or colony) to a new settlement (as after an upheaval of some kind),việc đưa người đến định cư ở nơi mới (thường sau biến động),re-[settle]-ment,root,settle,/ɹiˈsɛtəɫmənt/,real,retranslated,re-,settle,-ment,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[C],resettlements,,,,,,,,,,
reshapes,verb,gives a new shape or form to something; changes it significantly,"định hình lại, thay đổi đáng kể",re-[shape],root,shape,/ɹɪʃˈeɪps/,real,audit-rewritten,re-,shape,,,,,Prefix + Root,2,Đã có sẵn trong app (không qua pipeline affix_formation),có,có,N[C],,,,,,,,,Từ có vẻ đã ở dạng SỐ NHIỀU sẵn (kết thúc bằng '-s'),,
residence,noun,"a house, especially a large or impressive one","nhà ở, đặc biệt là nhà lớn hoặc ấn tượng",[reside]-ance,root,reside,/ˈɹɛzɪdəns/,real,retranslated,reside,-ance,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],residences,,,,,,,,,,
residency,noun,the position of physician who is receiving special training in a hospital (usually after completing an internship),chức bác sĩ nội trú đang được đào tạo chuyên khoa tại bệnh viện,[reside]-ance-y,root,reside,/ˈɹɛzɪdənsi/,real,retranslated,reside,-ance,-y,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[C],residencies,,,,,,,,,,
resident,adjective,living in a particular place,đang cư trú tại một nơi nhất định,[reside]-ant,root,reside,/ˈɹɛzɪdənt/,real,retranslated,reside,-ant,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more resident,most resident,,,,,,,,
residential,adjective,suitable for living in; consisting of houses rather than factories or offices,dành để ở; gồm nhà ở chứ không phải nhà máy hay văn phòng,[reside]-ance-al,root,reside,/ˌɹɛzɪˈdɛnʃəɫ/,real,retranslated,reside,-ance,-al,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,more residential,most residential,,,,,,,,
residentially,adverb,used as a residence,theo cách dùng làm nơi cư trú,[reside]-ance-al-ly,root,reside,/ɹˌɛzᵻdˈɛnʃəli/,"generated (espeak-ng G2P, algorithmic)",retranslated,reside,-ance,-al,-ly,,,Root + Suffix + Suffix + Suffix,4,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
residual,adjective,relating to or indicating a remainder,liên quan đến hoặc chỉ phần còn lại,[residue]-al,root,residue,/ɹɪˈzɪdʒuəɫ/,real,retranslated,residue,-al,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more residual,most residual,,,,,,,,
residuary,adjective,relating to or indicating a remainder,liên quan đến hoặc chỉ phần còn lại,[residue]-ory,root,residue,/ɹɪsˈɪdjuːəɹˌi/,real,retranslated,residue,-ory,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more residuary,most residuary,,,,,,,,
resignation,noun,the act of giving up your job or position; the occasion when you do this,việc từ chức hoặc từ bỏ vị trí; dịp khi làm điều đó,[resign]-ion,root,resign,/ˌɹɛzəɡˈneɪʃən/,real,retranslated,resign,-ion,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],resignations,,,,,,,,,,
resignedly,adverb,in a hopeless resigned manner,"một cách cam chịu, tuyệt vọng",[resign]-ly,root,resign,/ɹɪzˈaɪnᵻdli/,"generated (espeak-ng G2P, algorithmic)",retranslated,resign,-ly,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
resistance,noun,the act of opposing or fighting against something; (physics) the degree to which a material opposes electric current,"sự kháng cự, chống đối; (vật lý) điện trở",resist-ance,root,resist,/rɪˈzɪstəns/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,resist,-ance,,,,,Word + Suffix,2,Sinh mới (wordfreq ≥ 3.2),chưa,có,N[C],resistances,,,,,,,,,,
resistant,adjective,not affected or harmed by something; able to withstand something,"có khả năng chống lại, kháng (bệnh, tác động...)",resist-ant,root,resist,/rɪˈzɪstənt/,"generated (eng_to_ipa/CMUdict, algorithmic)",audit-rewritten,resist,-ant,,,,,Word + Suffix,2,Sinh mới (wordfreq ≥ 3.2),chưa,có,N[C],resistants,more resistant,most resistant,,,,,,,,
resoled,verb,"fitted with a new sole, of a shoe or boot","đã được đóng đế mới (giày, ủng)",re-[sole],root,sole,/ɹɪzˈəʊld/,real,audit-rewritten,re-,sole,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,more resoled,most resoled,,,,,,,,
resolvable,adjective,capable of being settled or resolved,có thể giải quyết hoặc dàn xếp được,re-[solve]-able,root,solve,/ɹɪzˈɒlvəbəl/,real,retranslated,re-,solve,-able,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,more resolvable,most resolvable,,,,,,,,
resolve,verb,to find an acceptable solution to a problem or difficulty,tìm ra giải pháp chấp nhận được cho vấn đề hoặc khó khăn,re-[solve],root,solve,/ɹiˈzɑɫv/,real,retranslated,re-,solve,,,,,Prefix + Root,2,Đã có sẵn trong MorphLink (Word),có,có,,,,,,resolves,resolving,resolved,resolved,,,
resonance,noun,the quality imparted to voiced speech sounds by the action of the resonating chambers of the throat and mouth and nasal cavities,"độ cộng hưởng của âm thanh lời nói nhờ các khoang họng, miệng và mũi",re-[sono]-ance,root,sono,/ˈɹɛzənəns/,real,retranslated,re-,sono,-ance,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[C],resonances,,,,,,,,,,
resonant,adjective,serving to bring to mind,"gợi nhớ, làm liên tưởng đến",re-[sono]-ant,root,sono,/ˈɹɛzənənt/,real,retranslated,re-,sono,-ant,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,more resonant,most resonant,,,,,,,,
resonantly,adverb,In a reasonant manner.,một cách cộng hưởng; mang tính gợi nhớ,re-[sono]-ant-ly,root,sono,/ɹˈɛzənəntli/,real,retranslated,re-,sono,-ant,-ly,,,Prefix + Root + Suffix + Suffix,4,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
resonate,verb,be received or understood,được tiếp nhận hoặc thấu hiểu,re-[sono]-ate,root,sono,/ˈɹɛzəˌneɪt/,real,retranslated,re-,sono,-ate,,,,Prefix + Root + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,,,,resonates,resonating,resonated,resonated,,,
resonator,noun,any system that resonates,hệ thống hoặc thiết bị cộng hưởng,re-[sono]-ate-or,root,sono,/ɹˈɛzənˌeɪtɐ/,real,retranslated,re-,sono,-ate,-or,,,Prefix + Root + Suffix + Suffix,4,Đã có sẵn trong MorphLink (Word),có,có,N[C],resonators,,,,,,,,,,
resourceful,adjective,having inner resources,"tháo vát, có nhiều nguồn lực nội tại",[resource]-ful,root,resource,/ɹiˈsɔɹsfəɫ/,real,retranslated,resource,-ful,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more resourceful,most resourceful,,,,,,,,
resourcefully,adverb,in a resourceful manner,một cách tháo vát,[resource]-ful-ly,root,resource,/ɹɪzˈɔːsfəli/,real,retranslated,resource,-ful,-ly,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
resourcefulness,noun,the quality of being able to cope with a difficult situation,khả năng xoay xở khi gặp tình huống khó khăn,[resource]-ful-ness,root,resource,/ɹiˈsɔɹsfəɫnəs/,real,retranslated,resource,-ful,-ness,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[U],,,,,,,,,,,
respectability,noun,honorableness by virtue of being respectable and having a good reputation,sự đáng kính nhờ danh tiếng tốt và tư cách đứng đắn,[respect]-able-ity,root,respect,/ɹiˌspɛktəˈbɪɫɪti/,real,retranslated,respect,-able,-ity,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[C],respectabilities,,,,,,,,,,
respectable,adjective,large in amount or extent or degree,khá lớn về mức độ hoặc số lượng,[respect]-able,root,respect,/ɹiˈspɛktəbəɫ/,real,retranslated,respect,-able,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more respectable,most respectable,,,,,,,,
respectableness,noun,the quality of being respectable; social propriety,"tính đáng kính trọng, sự đứng đắn",[respect]-able-ness,root,respect,/ɹᵻspˈɛktəbəlnəs/,"generated (espeak-ng G2P, algorithmic)",audit-rewritten,respect,-able,-ness,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[U],,,,,,,,,,,
respectably,adverb,in a decent and morally reputable manner,"một cách đứng đắn, có đạo đức tốt",[respect]-able-y,root,respect,/ɹiˈspɛktəbɫi/,real,retranslated,respect,-able,-y,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
respecter,noun,a person who respects someone or something,người tôn trọng ai đó hoặc điều gì đó,[respect]-er,root,respect,/ɹɪspˈɛktɐ/,real,retranslated,respect,-er,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],respecters,,,,,,,,,,
respectful,adjective,full of or exhibiting respect,đầy tôn trọng hoặc thể hiện sự tôn trọng,[respect]-ful,root,respect,/ɹɪˈspɛktfəɫ/,real,retranslated,respect,-ful,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more respectful,most respectful,,,,,,,,
respectfully,adverb,in a respectful manner,một cách tôn trọng,[respect]-ful-ly,root,respect,/ɹɪˈspɛktfəɫi/,real,retranslated,respect,-ful,-ly,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
respectfulness,noun,courteous regard for people's feelings,sự lịch thiệp quan tâm đến cảm xúc người khác,[respect]-ful-ness,root,respect,/ɹᵻspˈɛktfəlnəs/,"generated (espeak-ng G2P, algorithmic)",retranslated,respect,-ful,-ness,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,N[U],,,,,,,,,,,
respective,adjective,belonging or relating separately to each of the people or things already mentioned,thuộc về hoặc liên quan riêng từng người/vật đã nêu,[respect]-ive,root,respect,/ɹiˈspɛktɪv/,real,retranslated,respect,-ive,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more respective,most respective,,,,,,,,
respectively,adverb,in the same order as the people or things already mentioned,lần lượt theo cùng thứ tự như những gì đã nêu,[respect]-ive-ly,root,respect,/ɹɪˈspɛktɪvɫi/,real,retranslated,respect,-ive,-ly,,,,Root + Suffix + Suffix,3,Đã có sẵn trong MorphLink (Word),có,có,,,,,,,,,,,,
respondent,adjective,replying,"đang trả lời, phản hồi",[respond]-ant,root,respond,/ɹɪˈspɑndənt/,real,retranslated,respond,-ant,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,,,more respondent,most respondent,,,,,,,,
responsibility,noun,"a duty to deal with or take care of somebody/something, so that you may be blamed if something goes wrong","trách nhiệm phải lo liệu hoặc chăm sóc ai/cái gì, có thể bị đổ lỗi nếu sai",[responsible]-ity,root,responsible,/ɹiˌspɑnsəˈbɪɫəti/,real,retranslated,responsible,-ity,,,,,Root + Suffix,2,Đã có sẵn trong MorphLink (Word),có,có,N[C],responsibilities,,,,,,,,,,
